order_id,order_number,customer_id,transport_id,order_date,seasonal_period,delivery_status,estimated_delivery_date,actual_delivery_date,total_amount,payment_status,claim_flag
5cf6c295-4360-4a17-91e2-beba58313163,ORD-20210305-70076,B23-CUST000012,B0-TR0003,2021-03-05 22:27:56,Normal,delivered,2021-03-06,2021-03-05,36.7,paid,False
0d7525a8-7310-4e5e-8955-bc30e022f192,ORD-20210306-86058,CUST000008,B0-TR0003,2021-03-06 04:00:59,Normal,delivered,2021-03-06,2021-03-06,90.77,paid,False
b088f305-aaa6-49a6-b871-ad2cbaae7eec,ORD-20210306-94102,B25-CUST000002,B1-TR0001,2021-03-06 05:25:59,Normal,delivered,2021-03-06,2021-03-06,111.91,paid,False
fb7ef38e-9b5f-45e5-ab50-453d4340f707,ORD-20210306-98505,B4-CUST000013,B0-TR0001,2021-03-06 07:27:08,Normal,delivered,2021-03-08,2021-03-07,96.36,paid,False
221f14a8-0476-45f5-a273-39cf97405504,ORD-20210306-10525,B14-CUST000014,B0-TR0002,2021-03-06 11:11:38,Normal,delivered,2021-03-07,2021-03-07,63.27,paid,False
df8974d0-862a-46b6-90c5-bd907c12edfd,ORD-20210306-55955,B3-CUST000020,B0-TR0003,2021-03-06 16:26:23,Normal,delivered,2021-03-06,2021-03-06,146.4,paid,False
a35a59f8-a063-4ecb-b44e-d33d1e49555c,ORD-20210307-85377,B3-CUST000020,B0-TR0002,2021-03-07 03:39:06,Normal,delivered,2021-03-08,2021-03-08,126.06,paid,False
c59578b3-64a6-422f-9ed3-e2376f1ee798,ORD-20210307-52831,B4-CUST000006,B0-TR0002,2021-03-07 10:28:22,Normal,delivered,2021-03-08,2021-03-07,61.57,paid,False
e376c41a-5ad2-47e2-a992-f1e00b5f3641,ORD-20210307-31850,CUST000012,B0-TR0003,2021-03-07 11:01:25,Normal,delivered,2021-03-07,2021-03-07,30.98,paid,False
af6a575e-eceb-4f7f-b5ac-4d54b7df32fd,ORD-20210307-14517,CUST000018,B0-TR0003,2021-03-07 17:31:44,Normal,delivered,2021-03-07,2021-03-07,51.97,paid,False
beace3e9-4943-4fb4-9ffc-e5561ce50709,ORD-20210307-36515,B3-CUST000020,B0-TR0002,2021-03-07 20:14:03,Normal,delivered,2021-03-08,2021-03-08,262.3,paid,False
a454f0f2-b9af-4f22-9781-85ab5ed44365,ORD-20210307-45839,B0-CUST000010,B1-TR0001,2021-03-07 20:18:22,Normal,delivered,2021-03-08,2021-03-07,14.88,paid,False
906a6589-ff16-4ed5-9c3e-3f20506a4ab4,ORD-20210308-41277,B31-CUST000006,B0-TR0002,2021-03-08 07:05:31,Normal,delivered,2021-03-09,2021-03-08,25.46,paid,False
19b10577-7dac-4e51-b05f-5e2727474f9a,ORD-20210308-92066,B31-CUST000008,B0-TR0002,2021-03-08 19:23:50,Normal,delivered,2021-03-09,2021-03-10,41.68,paid,False
387ff4e8-b0d6-493a-a4cd-5f2765f6408e,ORD-20210309-97702,CUST000008,B0-TR0003,2021-03-09 01:19:14,Normal,delivered,2021-03-09,2021-03-09,67.84,paid,False
25403081-8963-47f8-91ae-15bc5669f4ed,ORD-20210309-37069,CUST000018,B0-TR0002,2021-03-09 07:03:00,Normal,delivered,2021-03-10,2021-03-09,65.13,failed,True
36283958-e2fe-410b-bf7e-13c368a8338c,ORD-20210309-95615,CUST000014,B0-TR0003,2021-03-09 11:52:05,Normal,returned,2021-03-09,2021-03-09,77.66,paid,False
4b16ad6e-6da7-4522-ba98-6555982fa446,ORD-20210309-62507,B16-CUST000015,B0-TR0002,2021-03-09 19:55:54,Normal,delivered,2021-03-10,2021-03-10,62.72,paid,False
25bf3363-1748-4209-afca-466e5827421a,ORD-20210310-44643,B38-CUST000008,B1-TR0001,2021-03-10 04:41:26,Normal,delivered,2021-03-10,2021-03-10,59.28,paid,False
6123b407-9d39-4920-907a-d000850c3e4b,ORD-20210310-25776,CUST000013,B0-TR0003,2021-03-10 06:22:11,Normal,delivered,2021-03-10,2021-03-14,129.21,paid,False
bde6ccc6-57a0-4a1d-80a8-326a74738ab9,ORD-20210310-87518,B29-CUST000018,B0-TR0001,2021-03-10 15:14:38,Normal,delivered,2021-03-12,2021-03-11,33.18,paid,False
a86763b3-a301-4e42-b15c-b25acd9f7170,ORD-20210310-84255,B19-CUST000002,B0-TR0001,2021-03-10 15:48:08,Normal,delivered,2021-03-12,2021-03-15,104.14,paid,True
1f840f67-c442-44f3-81d1-241a6316f8a1,ORD-20210310-51086,B13-CUST000114,B0-TR0002,2021-03-10 19:32:53,Normal,delivered,2021-03-11,2021-03-11,20.88,paid,True
6549aa1c-341c-4b25-bc4e-47638111d2d9,ORD-20210310-65581,CUST000002,B0-TR0002,2021-03-10 20:58:16,Normal,delivered,2021-03-11,2021-03-11,94.1,paid,False
dd504d0d-c923-457e-8576-87e54640b48b,ORD-20210310-71336,B4-CUST000015,B0-TR0001,2021-03-10 21:49:03,Normal,delivered,2021-03-13,2021-03-12,72.41,paid,False
f5b605bd-e065-4e00-9e45-b52289dd74bd,ORD-20210310-40797,B20-CUST000015,B1-TR0001,2021-03-10 23:09:11,Normal,delivered,2021-03-11,2021-03-11,176.21,paid,False
ac75a406-9ebf-4af4-b29d-482cc096c309,ORD-20210311-25904,B32-CUST000018,B0-TR0003,2021-03-11 10:11:28,Normal,returned,2021-03-11,2021-03-11,102.53,paid,False
7fc8eec1-88c4-4902-92fd-71789c420159,ORD-20210311-53164,B11-CUST000017,B0-TR0003,2021-03-11 10:18:08,Normal,delivered,2021-03-11,2021-03-11,38.12,paid,False
df9768c6-f5a8-4d46-acce-ec5eaff98d9c,ORD-20210312-67508,B7-CUST000002,B0-TR0003,2021-03-12 00:26:29,Normal,lost_stolen,2021-03-12,,104.95,refunded,True
3f176293-03c1-4051-9a80-7f240f8422a1,ORD-20210312-99276,B32-CUST000009,B0-TR0002,2021-03-12 14:24:45,Normal,delivered,2021-03-13,2021-03-12,214.0,paid,False
2a18f4c0-2f45-48c3-94f6-d122b231bac1,ORD-20210312-64279,B30-CUST000011,B0-TR0003,2021-03-12 15:16:01,Normal,delivered,2021-03-12,2021-03-13,134.05,paid,False
ec43e25e-7eaf-4b1b-9fda-1c2e6a36a58c,ORD-20210312-25104,B31-CUST000010,B0-TR0002,2021-03-12 20:42:17,Normal,delivered,2021-03-13,2021-03-12,81.85,paid,False
e151091c-c57d-465c-995e-a539f6b3db74,ORD-20210312-86094,CUST000012,B0-TR0002,2021-03-12 21:26:39,Normal,delivered,2021-03-13,2021-03-13,78.31,refunded,False
1e2a3c5d-8fdd-4339-a9f8-1aa681035101,ORD-20210313-15847,B14-CUST000018,B0-TR0003,2021-03-13 10:30:53,Normal,delivered,2021-03-13,2021-03-13,93.93,paid,False
20deda68-ed22-4b19-95c5-dfbfd504ce58,ORD-20210313-53514,B49-CUST000005,B0-TR0002,2021-03-13 11:28:53,Normal,delivered,2021-03-14,2021-03-17,263.02,paid,False
8f48d9e8-3cf5-4d09-b4ef-1b620b09304d,ORD-20210313-70096,B2-CUST000019,B1-TR0001,2021-03-13 23:00:03,Normal,delivered,2021-03-14,2021-03-14,79.78,paid,False
69a3269a-d72e-468c-b9fe-cf6913a4d020,ORD-20210314-10685,B2-CUST000015,B0-TR0002,2021-03-14 04:18:06,Normal,delivered,2021-03-15,2021-03-16,254.56,paid,True
68578608-e267-468b-b17c-ede571b3aeb3,ORD-20210314-23226,B42-CUST000008,B0-TR0002,2021-03-14 10:02:28,Normal,cancelled,2021-03-15,,57.89,failed,False
e6de498f-3dbb-4748-8b98-401dc7812111,ORD-20210314-82201,B14-CUST000014,B1-TR0002,2021-03-14 20:39:12,Normal,delivered,2021-03-16,2021-03-16,27.16,paid,False
f6030603-f3c9-4637-b762-735590a636bd,ORD-20210315-93005,B16-CUST000015,B0-TR0002,2021-03-15 08:13:44,Normal,delivered,2021-03-16,2021-03-16,175.57,paid,False
50dbcff9-a18b-42e7-b728-47acee90b60b,ORD-20210315-61122,B3-CUST000004,B0-TR0001,2021-03-15 17:09:07,Normal,delivered,2021-03-17,2021-03-17,45.29,paid,False
0f2fe11f-84c9-4796-95ed-94c719c108f2,ORD-20210316-95548,B0-CUST000010,B0-TR0002,2021-03-16 06:32:51,Normal,delivered,2021-03-17,2021-03-17,151.8,paid,False
cfd7ab4d-9548-43c1-882f-8c02638495de,ORD-20210316-38360,B31-CUST000019,B0-TR0002,2021-03-16 10:19:23,Normal,shipped,2021-03-17,,189.09,paid,False
00cf3ddc-805f-4127-8be8-bb8bb78bccb0,ORD-20210316-52599,CUST000004,B0-TR0003,2021-03-16 22:42:55,Normal,delivered,2021-03-17,2021-03-17,233.65,paid,False
5e2375b0-4b34-49f2-8982-b00005cd24e4,ORD-20210317-77372,CUST000013,B0-TR0003,2021-03-17 13:26:58,Normal,delivered,2021-03-17,2021-03-20,252.38,paid,True
e3b8a9e7-cd41-4503-a110-9b5de0440b36,ORD-20210317-81252,B11-CUST000002,B0-TR0002,2021-03-17 17:35:08,Normal,cancelled,2021-03-18,,134.11,paid,False
542c96bc-560c-4537-b358-77aa186aaa79,ORD-20210317-54126,CUST000016,B0-TR0003,2021-03-17 20:17:31,Normal,delivered,2021-03-18,2021-03-18,294.45,paid,True
8271b7bd-022a-477e-872a-37b43e0c267b,ORD-20210317-54737,CUST000004,B0-TR0002,2021-03-17 21:04:51,Normal,delivered,2021-03-18,2021-03-17,76.12,paid,False
a28e3ede-f53a-4b58-9e6c-3226bc6a353a,ORD-20210318-27650,CUST000009,B1-TR0001,2021-03-18 10:07:47,Normal,delivered,2021-03-18,2021-03-18,280.22,paid,False
beaba8ae-0621-4931-90be-2960a53c26e3,ORD-20210318-10224,B17-CUST000010,B1-TR0003,2021-03-18 10:31:30,Normal,delivered,2021-03-18,2021-03-18,154.4,paid,False
540851cd-a98e-46f1-aa5d-a7abdbc554ad,ORD-20210318-91856,B42-CUST000005,B0-TR0001,2021-03-18 16:44:04,Normal,delivered,2021-03-21,2021-03-22,94.57,paid,False
eb134be8-e1c3-457c-9198-6b815c1626db,ORD-20210318-77696,B40-CUST000005,B0-TR0001,2021-03-18 20:25:16,Normal,processing,2021-03-20,,90.32,paid,True
8fe8ef29-4ef6-4063-ae00-4cda45ceee6d,ORD-20210319-53698,B20-CUST000019,B0-TR0003,2021-03-19 07:54:55,Normal,delivered,2021-03-19,2021-03-19,101.15,paid,False
738c3b4f-5cf2-4127-a2d6-73c7a5137d8e,ORD-20210319-10199,B16-CUST000015,B0-TR0003,2021-03-19 11:00:41,Normal,delivered,2021-03-19,2021-03-22,149.87,paid,False
fd30faaf-0342-46ca-889d-0792c8194e23,ORD-20210319-93758,B38-CUST000012,B1-TR0002,2021-03-19 18:01:34,Normal,shipped,2021-03-21,,95.38,refunded,False
552fea2e-9f8f-4fd2-a968-a6fba89ae612,ORD-20210319-67237,CUST000013,B0-TR0003,2021-03-19 19:11:28,Normal,delivered,2021-03-20,2021-03-20,137.39,paid,False
fb8c348a-b289-40b1-85cc-8a10e4b1b6b1,ORD-20210319-74412,CUST000013,B1-TR0001,2021-03-19 20:13:07,Normal,delivered,2021-03-20,2021-03-19,84.4,paid,False
994b3ab6-9960-4c17-b17b-fefe351db65b,ORD-20210319-44087,B14-CUST000009,B0-TR0003,2021-03-19 22:48:01,Normal,delivered,2021-03-20,2021-03-23,65.57,paid,False
6786d6b1-b3a6-4a6b-8298-5b5c7489834a,ORD-20210319-61842,B22-CUST000107,B0-TR0003,2021-03-19 22:57:39,Normal,delivered,2021-03-20,2021-03-21,76.65,paid,True
1b2cc3b8-57e5-4250-abf7-72975b8515f2,ORD-20210320-58560,CUST000011,B1-TR0002,2021-03-20 11:14:51,Normal,delivered,2021-03-22,2021-03-21,44.87,paid,True
cdeddb69-32aa-4d87-8135-ddc36f57ab5f,ORD-20210320-80936,B38-CUST000016,B0-TR0003,2021-03-20 11:41:26,Normal,delivered,2021-03-20,2021-03-20,33.06,paid,False
c3a0564c-778e-48ee-8b26-85f73e56d7be,ORD-20210320-26081,CUST000016,B0-TR0002,2021-03-20 19:18:01,Normal,delivered,2021-03-21,2021-03-20,82.57,paid,False
82d5145e-d0ad-4410-b1cc-9ad98b146df6,ORD-20210320-81803,B6-CUST000012,B0-TR0003,2021-03-20 20:59:55,Normal,delivered,2021-03-21,2021-03-21,77.03,paid,False
a8eb390b-d796-4008-9858-b8b687e04fd3,ORD-20210320-60269,B11-CUST000011,B0-TR0002,2021-03-20 22:47:26,Normal,delivered,2021-03-21,2021-03-21,186.81,paid,False
707a691f-c1b5-4340-81f1-f8aa69afccda,ORD-20210321-90984,B35-CUST000020,B0-TR0001,2021-03-21 20:37:37,Normal,delivered,2021-03-23,2021-03-23,108.64,paid,False
145d7371-0e2c-4049-a03d-8016153234e0,ORD-20210321-82417,B42-CUST000008,B0-TR0003,2021-03-21 21:40:19,Normal,cancelled,2021-03-22,,29.01,failed,False
1aba3279-3136-4749-9524-7e44d19fa76e,ORD-20210322-90983,B8-CUST000004,B0-TR0002,2021-03-22 11:16:27,Normal,delivered,2021-03-23,2021-03-22,163.34,paid,False
25a567ca-6461-4d2c-880d-8e74fd535367,ORD-20210322-85567,B49-CUST000010,B0-TR0001,2021-03-22 11:17:05,Normal,delivered,2021-03-25,2021-03-25,220.87,paid,False
76322e82-8d6d-4ed8-8a11-7e9ce8aa1a60,ORD-20210322-25519,B31-CUST000013,B0-TR0003,2021-03-22 11:36:40,Normal,shipped,2021-03-22,,76.48,paid,False
3019f222-ac5a-4cfe-a06c-29030f6ef737,ORD-20210322-17042,B40-CUST000013,B0-TR0003,2021-03-22 16:24:43,Normal,delivered,2021-03-22,2021-03-22,270.47,paid,False
18797c72-d6a8-4add-9793-68bb1bd8f21c,ORD-20210322-73404,B38-CUST000014,B0-TR0001,2021-03-22 17:09:20,Normal,delivered,2021-03-25,2021-03-29,163.06,paid,False
9753086a-2e00-4f6d-9259-329fa31e8edd,ORD-20210322-41320,B6-CUST000004,B0-TR0002,2021-03-22 19:57:49,Normal,delivered,2021-03-23,2021-03-22,265.54,paid,False
73d33c5e-d427-400d-825a-d2df0a39b77d,ORD-20210324-29052,CUST000018,B0-TR0002,2021-03-24 09:47:40,Normal,delivered,2021-03-25,2021-03-26,31.88,paid,False
6e0d543a-0243-4cba-ba09-ae39a95bb42e,ORD-20210324-29703,CUST000017,B0-TR0002,2021-03-24 11:24:54,Normal,delivered,2021-03-25,2021-03-26,111.7,paid,False
c7edb37a-aded-41da-8791-9041d1f04c83,ORD-20210324-44610,CUST000004,B0-TR0003,2021-03-24 12:28:07,Normal,delivered,2021-03-24,2021-03-26,37.99,paid,False
b7dcbef1-5b76-48d9-bf4a-6bd3e920e56a,ORD-20210325-40800,CUST000003,B0-TR0003,2021-03-25 01:16:06,Normal,delivered,2021-03-25,2021-03-25,23.13,paid,False
1d11b816-07ee-4b05-a68e-70cb80f941d7,ORD-20210325-89736,CUST000002,B0-TR0003,2021-03-25 08:41:29,Normal,lost_stolen,2021-03-25,,118.77,refunded,True
4f350218-4e5d-4c91-b4fa-f77570b25905,ORD-20210325-58653,CUST000015,B0-TR0002,2021-03-25 11:23:43,Normal,processing,2021-03-26,,51.05,paid,False
ff6d08a9-e2ca-43ad-a737-cfac8403ecdf,ORD-20210325-95217,B8-CUST000016,B0-TR0002,2021-03-25 11:32:07,Normal,returned,2021-03-26,2021-03-25,94.97,paid,False
025df1cd-0f1c-4b74-9ac2-78abca84cb1a,ORD-20210325-91743,CUST000002,B0-TR0003,2021-03-25 13:06:48,Normal,delivered,2021-03-25,2021-03-25,63.79,paid,False
d7769355-9c31-4f85-849b-c90db663a9b8,ORD-20210325-80687,CUST000012,B0-TR0003,2021-03-25 21:04:59,Normal,delivered,2021-03-26,2021-03-25,51.92,paid,False
af7a4f42-6c79-41a8-923d-ea1b64a4821e,ORD-20210326-44985,B2-CUST000008,B0-TR0002,2021-03-26 08:55:50,Normal,delivered,2021-03-27,2021-03-26,104.29,paid,False
e1a42d3b-3de2-4123-8f46-1f140a614fd9,ORD-20210326-55689,B24-CUST000014,B0-TR0002,2021-03-26 10:10:35,Normal,delivered,2021-03-27,2021-03-27,63.47,paid,False
8ee76098-ab6a-47f4-9522-ea9b21b76f6c,ORD-20210326-79583,CUST000013,B0-TR0003,2021-03-26 14:17:06,Normal,delivered,2021-03-26,2021-03-26,28.26,paid,False
6491bacb-be80-452f-9162-9b51b0ad0f16,ORD-20210326-17078,B47-CUST000006,B0-TR0003,2021-03-26 14:46:57,Normal,delivered,2021-03-26,2021-03-28,155.12,paid,True
6f177059-7dd8-473b-9d79-e980eb640687,ORD-20210326-56783,B32-CUST000018,B0-TR0003,2021-03-26 16:57:57,Normal,delivered,2021-03-26,2021-03-26,33.45,paid,False
4a079b76-a10b-47f5-8ebc-137f7e1e1d94,ORD-20210326-54258,CUST000016,B0-TR0001,2021-03-26 17:38:14,Normal,delivered,2021-03-29,2021-03-28,70.84,paid,False
f2ea8879-cb6c-4c1f-b2b5-0c8988ac67a2,ORD-20210326-14924,B49-CUST000010,B0-TR0003,2021-03-26 19:54:18,Normal,delivered,2021-03-27,2021-03-26,54.19,paid,False
1335cf1f-a5ca-4013-86b8-2d8b34bd5822,ORD-20210327-55901,CUST000014,B0-TR0002,2021-03-27 11:49:48,Normal,delivered,2021-03-28,2021-03-27,183.85,paid,False
94fddbc2-5dc3-47c4-855b-0a03067f11b6,ORD-20210327-29332,CUST000004,B0-TR0003,2021-03-27 12:18:13,Normal,delivered,2021-03-27,2021-03-27,157.12,paid,False
42657873-04e5-463e-b254-70b3bff2e56c,ORD-20210327-83260,CUST000012,B0-TR0003,2021-03-27 20:24:36,Normal,delivered,2021-03-28,2021-03-28,69.94,paid,False
3233e39f-3b0a-4959-bd8e-02cb0388d66a,ORD-20210327-72769,CUST000011,B0-TR0002,2021-03-27 20:44:04,Normal,delivered,2021-03-28,2021-03-28,70.76,paid,False
49c1a6d3-b9c8-42c5-8401-36e2fbb6bf08,ORD-20210327-65690,B40-CUST000018,B0-TR0001,2021-03-27 20:44:22,Normal,delivered,2021-03-30,2021-03-29,46.18,refunded,False
edb176fd-c3ab-4a53-a761-6ee77dd125ef,ORD-20210327-14901,CUST000005,B0-TR0003,2021-03-27 20:58:38,Normal,delivered,2021-03-28,2021-03-29,104.91,paid,False
382f2f24-79d1-496d-ba3b-321d53c6a4ea,ORD-20210328-70855,B29-CUST000005,B0-TR0003,2021-03-28 15:18:35,Normal,delivered,2021-03-28,2021-03-28,51.47,paid,False
ed93c884-4ef3-4101-b8f9-de98fec9a1e9,ORD-20210329-16050,CUST000006,B1-TR0001,2021-03-29 06:45:04,Normal,delivered,2021-03-29,2021-03-29,98.41,paid,False
8cd7fa8b-7b06-4f21-b4ff-56695916d6bf,ORD-20210329-58064,B13-CUST000114,B0-TR0002,2021-03-29 14:01:32,Normal,delivered,2021-03-30,2021-03-29,193.54,paid,False
f98aaa57-5892-4165-b994-3bc39de32572,ORD-20210329-45077,B5-CUST000015,B0-TR0001,2021-03-29 21:37:54,Normal,delivered,2021-03-31,2021-03-30,122.72,paid,False
ec87d470-226c-4182-9fac-5da37f2b4cbe,ORD-20210330-52663,B19-CUST000012,B1-TR0003,2021-03-30 10:34:37,Normal,delivered,2021-03-30,2021-03-30,37.66,paid,False
509d46a5-f1cd-4d73-8e0c-0d4d6c35b9e5,ORD-20210330-49678,B38-CUST000015,B0-TR0001,2021-03-30 11:29:35,Normal,delivered,2021-04-02,2021-04-02,53.43,paid,False
163e3480-bcfa-4bb9-be31-12641daba621,ORD-20210330-96412,B13-CUST000105,B0-TR0002,2021-03-30 16:22:32,Normal,returned,2021-03-31,2021-03-31,141.76,paid,True
4b00b320-5c7b-4789-8056-9eaac29052d5,ORD-20210330-23848,B43-CUST000010,B0-TR0003,2021-03-30 21:07:07,Normal,delivered,2021-03-31,2021-03-31,76.96,paid,False
6825e096-dad3-4940-9eff-10d96e7c3d3d,ORD-20210330-97765,CUST000008,B0-TR0003,2021-03-30 21:19:01,Normal,delivered,2021-03-31,2021-03-31,40.1,paid,False
fc327789-65bb-42f2-aa98-57b62163e3c7,ORD-20210331-17760,B49-CUST000017,B0-TR0003,2021-03-31 13:12:58,Normal,delivered,2021-03-31,2021-03-31,61.47,paid,False
4b4a0dc8-9f4e-4e96-a48b-0c9d417b6c44,ORD-20210331-14045,CUST000013,B0-TR0003,2021-03-31 13:52:28,Normal,delivered,2021-03-31,2021-03-31,49.58,paid,False
0e4067cd-b3ff-4612-ab92-365f0bec1bb2,ORD-20210331-21586,B3-CUST000004,B0-TR0001,2021-03-31 15:02:44,Normal,delivered,2021-04-02,2021-04-01,194.3,paid,False
e1318f6f-6d29-4586-b3e1-2fb2abcde816,ORD-20210331-20819,B30-CUST000006,B1-TR0003,2021-03-31 20:34:28,Normal,delivered,2021-04-01,2021-03-31,149.02,paid,False
7364e935-fbc4-4158-99b8-62743e88e639,ORD-20210331-25221,B13-CUST000118,B0-TR0003,2021-03-31 20:51:12,Normal,lost_stolen,2021-04-01,,177.78,refunded,True
4b2acc17-a008-451c-ae79-0539a730aa34,ORD-20210401-52926,CUST000014,B1-TR0001,2021-04-01 03:22:17,Normal,delivered,2021-04-01,2021-04-01,57.1,paid,False
74b6983f-f75a-4ff7-b475-fa4a19a6669b,ORD-20210401-56811,CUST000001,B0-TR0002,2021-04-01 17:57:42,Normal,delivered,2021-04-02,2021-04-03,38.48,paid,False
e7ad0f0b-4e72-4834-9792-236ea09369f0,ORD-20210401-45329,B38-CUST000012,B0-TR0001,2021-04-01 20:46:32,Normal,returned,2021-04-03,2021-04-02,139.53,paid,True
bf7ade19-c62c-4733-86f2-ec5ecb8d8b89,ORD-20210402-97727,CUST000002,B0-TR0001,2021-04-02 09:37:56,Normal,delivered,2021-04-04,2021-04-03,165.71,paid,False
9cd47e2f-4d93-42bd-b2c8-303c0ebe2d8e,ORD-20210402-90387,B47-CUST000017,B0-TR0003,2021-04-02 15:21:41,Normal,delivered,2021-04-02,2021-04-05,100.35,paid,True
23212b7a-efcb-41f0-a2b3-1468691e3aa3,ORD-20210402-29131,B8-CUST000004,B0-TR0002,2021-04-02 20:26:44,Normal,delivered,2021-04-03,2021-04-03,183.16,paid,False
68e6f521-24a4-495b-9e1d-c715f7a256b5,ORD-20210402-40768,CUST000011,B1-TR0001,2021-04-02 20:36:14,Normal,delivered,2021-04-03,2021-04-03,39.93,paid,False
0789c072-a16a-4dbb-9ffc-18b760cbf096,ORD-20210402-84827,B24-CUST000014,B0-TR0002,2021-04-02 21:41:53,Normal,delivered,2021-04-03,2021-04-02,63.94,paid,False
1b87fea6-3716-41e5-a4b8-e6e26b09400a,ORD-20210402-68340,CUST000011,B0-TR0002,2021-04-02 21:43:08,Normal,delivered,2021-04-03,2021-04-02,120.33,paid,False
c8c5f9c1-9211-48a0-b549-c94b861a0dc7,ORD-20210403-88635,B38-CUST000008,B0-TR0001,2021-04-03 07:20:25,Normal,delivered,2021-04-05,2021-04-05,49.91,paid,False
35f640ce-9c14-42a5-a2c7-4d4c0cd08716,ORD-20210403-79352,CUST000013,B0-TR0001,2021-04-03 20:20:14,Normal,delivered,2021-04-05,2021-04-05,49.97,paid,False
b766f6a6-9c08-4686-ae7a-cdd978246ed2,ORD-20210403-42605,B3-CUST000008,B0-TR0001,2021-04-03 21:53:27,Normal,returned,2021-04-05,2021-04-06,74.45,paid,True
96c52f6b-10f5-4beb-bc01-b800cc5ff128,ORD-20210404-65124,CUST000011,B0-TR0001,2021-04-04 08:58:46,Normal,delivered,2021-04-07,2021-04-06,82.57,paid,False
7899e7dc-f8f8-411a-8e4a-b2cce0789635,ORD-20210404-74567,CUST000004,B0-TR0002,2021-04-04 10:56:02,Normal,delivered,2021-04-05,2021-04-09,88.74,paid,False
f502471c-30be-4dd8-9af7-42dad96d2c04,ORD-20210404-42731,B19-CUST000017,B0-TR0001,2021-04-04 15:32:35,Normal,returned,2021-04-06,2021-04-05,95.04,refunded,False
bb312c0b-e53e-4d49-9f21-070914763273,ORD-20210404-89145,CUST000005,B0-TR0003,2021-04-04 20:29:08,Normal,delivered,2021-04-05,2021-04-04,137.68,paid,False
f3f9c8d0-6ad6-4a78-a8a4-a801d62f3693,ORD-20210404-15937,CUST000016,B0-TR0003,2021-04-04 22:09:19,Normal,delivered,2021-04-05,2021-04-04,138.54,paid,False
9025defe-374a-45b0-85f9-445a815b7f78,ORD-20210405-32724,CUST000018,B0-TR0001,2021-04-05 09:22:48,Normal,delivered,2021-04-08,2021-04-10,35.05,paid,False
60946cd0-be38-497f-8ca7-cc5149e47f13,ORD-20210405-19441,B17-CUST000014,B1-TR0001,2021-04-05 10:01:01,Normal,delivered,2021-04-05,2021-04-05,100.86,paid,False
2b88ec44-9767-4206-8428-b75ab1736c4d,ORD-20210405-46063,CUST000018,B0-TR0002,2021-04-05 16:04:15,Normal,delivered,2021-04-06,2021-04-05,34.12,paid,False
957fb628-47ab-4d08-9ea7-93c3a61c8bfd,ORD-20210405-20074,B6-CUST000014,B0-TR0003,2021-04-05 23:30:11,Normal,delivered,2021-04-06,2021-04-05,206.12,paid,False
5292c4e7-195f-47b7-aff9-1fba20f0b7cb,ORD-20210406-34130,B11-CUST000002,B0-TR0003,2021-04-06 09:12:46,Normal,delivered,2021-04-06,2021-04-06,139.12,paid,False
794a9db4-8f9b-4668-84b7-7430d6c66968,ORD-20210407-71799,B20-CUST000002,B0-TR0002,2021-04-07 06:38:49,Normal,delivered,2021-04-08,2021-04-08,120.38,paid,False
646d318f-c413-4394-a846-d7c3d3dc106a,ORD-20210407-62978,CUST000013,B0-TR0002,2021-04-07 13:55:17,Normal,delivered,2021-04-08,2021-04-08,109.16,paid,False
8b413ca9-fddd-45a7-999f-92d5b6645ce7,ORD-20210407-76603,CUST000019,B1-TR0001,2021-04-07 20:05:33,Normal,delivered,2021-04-08,2021-04-09,75.75,paid,True
fe8461be-de87-4e5c-b0bc-43236a592ae8,ORD-20210408-74936,CUST000019,B0-TR0001,2021-04-08 06:20:40,Normal,delivered,2021-04-10,2021-04-09,33.89,paid,False
e053dc6e-c721-4747-b308-c8bdc9db9283,ORD-20210408-93639,B8-CUST000004,B0-TR0003,2021-04-08 10:36:50,Normal,delivered,2021-04-08,2021-04-08,29.14,paid,False
993c13a8-49bf-487b-80e7-3e073487f21a,ORD-20210408-20754,B19-CUST000017,B1-TR0001,2021-04-08 20:25:23,Normal,returned,2021-04-09,2021-04-09,193.08,paid,True
7c4dfd4a-144f-4ba8-be12-4d3b5eb8b669,ORD-20210409-45185,B49-CUST000010,B0-TR0003,2021-04-09 14:05:05,Normal,delivered,2021-04-09,2021-04-09,298.37,paid,False
b0b6f382-b51c-46c2-ac7a-05e72319f42f,ORD-20210409-98631,CUST000015,B0-TR0002,2021-04-09 20:31:29,Normal,delivered,2021-04-10,2021-04-09,92.39,paid,False
85a713fa-ec5d-403d-bb0a-3b728aba3e71,ORD-20210409-30262,B2-CUST000019,B1-TR0002,2021-04-09 23:09:08,Normal,delivered,2021-04-11,2021-04-10,240.67,paid,False
89ce2d1a-b8cf-43e0-8afb-55bb33fff342,ORD-20210410-97719,CUST000015,B0-TR0001,2021-04-10 00:37:59,Normal,delivered,2021-04-12,2021-04-12,116.1,paid,False
4ce770a4-5e0f-42fb-b90f-8c496d6462b4,ORD-20210410-64566,B17-CUST000016,B0-TR0003,2021-04-10 06:52:36,Normal,delivered,2021-04-10,2021-04-10,130.44,paid,False
7330211b-440d-43af-9a88-25d117f95825,ORD-20210410-59771,CUST000016,B0-TR0003,2021-04-10 08:35:15,Normal,delivered,2021-04-10,2021-04-10,31.6,paid,False
